filename,text,total
99230798a0,काङ्ग्रेसका कार्यवाहक सभापति,28
04bcfecec1,पार्टीमा निरन्तरता इमान्दारी,28
bf448e57b5,श्रीनन्दको चाँचरीमा उल्लेख छ,28
8ce9c774de,वर्तमान किराँतहरूको मातृभाषा,28
d0f312fb42,परिमेय सङ्ख्यादेखि सम्बन्धित,28
8cea44df7e,चिकित्सा विभागहरूको आवश्यकता,28
ec478eb1e9,निरुक्तको क्रमप्राप्त चतुर्थ,28
d67cdfb20e,पहिला पोर्चुगलका यात्रीहरूले,28
34493b5304,स्विजरल्याण्डको लुजर्न भन्ने,28
99b42b0bc4,विकास योजना र कार्यक्रमहरूको,28
d675c60f8a,सम्भाव्यतालाई नकार्न सकिँदैन,28
54b5ef0bc6,मध्यपश्चिमाञ्चल विकासक्षेत्र,28
268b4c8343,श्रीनन्दको चाँचरीमा उल्लेख छ,28
6a6af19499,अन्तिम कालदेखि अस्ट्रेलियाको,28
ae5f2a3e83,संस्कृतिलाई चिनको संस्कृतिको,28
0e8987f3fc,एतिहासिक प्रशासनिक महत्त्वको,28
8bf19d6113,गरिएको इतिहासविदहरू बताउँछन्,28
11516b94fe,राष्ट्र तान्जानियामा अवस्थित,28
d6a1a9e67d,पङ्क्तिबद्ध रूपमा जीवजनावरको,28
7635acea23,नाभिकमा प्रोटोनहरूको सङ्ख्या,28
beaa899b4f,अगाडिबाटै भुरेर डाँडापोखरीमा,28
d695576e4d,यिनको सुप्रसिद्ध विशालमूर्ति,28
26b77222ff,अस्ट्रेलियामा भेनेको सङ्ख्या,28
114bdfc35a,गोपालहरू अत्यन्त चिन्तित थिए,28
26a6d358b7,महेशविक्रम शाहद्वारा लेखिएका,28
1143dcb1de,यूजेनिक्सको अनेक समस्याहरूमा,28
99a546430c,प्राचीनकालबाट पुराण देवताहरू,28
8da4af25a1,महङ्गी र कालोबजारीको विरूद्ध,28
402c9aa1c8,पञ्चायती व्यवस्थाकालीन आफ्ना,28
5f4d7a5a01,कुमारवर्ती नवलपरासी जिल्लामा,28
f4118172ca,व्याख्यात्मक निबन्धका प्रमुख,28
2697bf20c2,गृहनिर्माण प्रकाशन ध्वजारोहण,28
aad5fc6542,चिकित्सकहरूका अनुसार नेपालमा,28
f91e6c9c1b,दोस्रो विश्वयुद्धमा सबैभन्दा,28
4813042ffc,गुरूप्रसादको सर्वश्रेष्ठ कथा,28
5d58fbdf0d,तेलिया परेवादिन मूर्तिढुङ्गा,28
953ce9d0bf,परशुराम क्षेत्रिहरूसँग रुष्ट,28
8cf83fe9a0,च्याम्राङबेसी नेपालको बागमती,28
5f0f869018,देब्रे हात चल्ने परिवार थियो,28
25ef4969c6,माओवादीको जनमुखी कार्यदिशाका,28
340816a157,क्षेत्रहरूको सूबेदार नियुक्त,28
3406451aa9,प्रख्यात अविन्द्रमान श्रेष्ठ,28
3fd57726fd,प्रथम विश्वयुद्धका वर्षहरूमा,28
47c4a72c27,प्रतिबन्धित अवस्थामा पञ्चायत,28
d0508d27de,ब्रह्माण्डमा जीवनको उत्पत्ति,28
446843be8c,वर्षौसम्म आफन्तहरूसँग भेटघाट,28
04ed2690e9,उत्पादक नामक विज्ञानसम्बन्धी,28
1e81c6509b,परमाणुहरूमा प्रह्योर गर्दछन्,28
8daac8beaa,पिताजी नआउँदै समुद्रकुमारीको,28
6f9c2a2b57,तान्जानियाको संयुक्त गणराज्य,28
ea14b41c90,कार्यबाट झर्को नमानिदिनुहोला,28
987aba195e,पोखराथोक अर्घाखाँची जिल्लाको,28
473928c877,क्षेत्रहरूको उत्तरदायी बन्यो,28
6ef3342a44,शेर्पाहरूको सङ्ख्यामा वृद्धी,28
f8aab60a45,क्रममा ज्योतिषशास्त्रमा नरहे,28
33fd60124a,प्रचलित प्रबन्धमा लेन्थेनाइड,28
007f615855,गुरूप्रसादको सर्वश्रेष्ठ कथा,28
6aa41e2466,तमिलको आदिकालीन साहित्य संगम,28
5bdcee4308,कुरालाई साङ्गोपाङ्गो केलाउने,28
ae012ef684,भन्ने विपक्षीहरूको प्रचारलाई,28
5c09140a6e,राष्ट्रिय जुनियर प्रतियोगिता,28
04e9ec207c,टाइलहरूमा प्रयोग गरिएको थियो,28
10ec8ecdb9,पोखराथोक अर्घाखाँची जिल्लाको,28
9897619f62,वर्तमान किराँतहरूको मातृभाषा,28
988e7478fc,सूचना तथा सञ्चार मन्त्री थिए,28
aad539fd44,इन्टरनेटको विकाससँगै हालसम्म,28
10eaae44ab,अंशुवर्माको शासनकालपछि मात्र,28
d14d58821b,श्रद्धालु भक्तजन पशुपतिनाथको,28
9908b524f4,पर्यटन क्षेत्रमा कार्यरत छन्,28
aff42224a0,सञ्चारमाध्यमले सबैभन्दा धेरै,28
8b24da1403,संरक्षक समितिद्वारा चलिरह्यो,28
1e239bd040,वेदव्यासले धृतराष्ट्रका नजिक,28
e9d0a5445d,चिकित्सा विभागहरूको आवश्यकता,28
ed2cd35491,तन्त्रशास्त्रमा सिद्धको अर्थ,28
f45ab6c30b,अवस्था ठोस तरल र ग्याँसमध्ये,28
ed2bfe41af,नाभिकमा प्रोटोनहरूको सङ्ख्या,28
8d06df8825,कुरालाई साङ्गोपाङ्गो केलाउने,28
47b2ecf8c3,शिक्षण र प्रशिक्षण क्षेत्रमा,28
8d0beef6a6,परोपकारी व्यक्तिहरू केरोलाइन,28
57560c72ac,जानेवाला सार्थ व्यापारीहरूको,28
1cf83b356a,छत्रगन्ज अर्घाखाँची जिल्लाको,28
ae28312510,ढुङ्गेसाँघुको जनसङ्ख्या थियो,28
765bae7029,ऐतिहासिक कास्कीकोट उपत्यकाको,28
98de10c9bd,ह्याङ्क्स अमेरिकी राष्ट्रपति,28
5bf1eccf9a,पृथ्वीका समस्त क्षत्रियहरूको,28
8d1e27797c,बडामहाराज पृथ्वीनारायण शाहले,28
7662339514,श्रेष्ठ खाद्य पदार्थ मानिन्छ,28
479c4ddbf9,क्रियाशीलता र पार्टी कार्यमा,28
f8e3728212,धौलागिरी माछापुच्छ्रेलगायतको,28
bf9a0c3316,अटोमेटिक टेलिफोन एक्सचेन्जको,28
f47b95c7f9,अस्ट्रेलियाली जनतालाई निर्णय,28
5d545aa065,नरसिंहभक्त तुलाचनद्वारा भएको,28
9278de9442,प्रथम नेपाली प्रधानमन्त्रीका,28
06781a1064,महाराष्ट्रको औरङ्गाबाद स्थित,28
2367e50df1,इन्द्रचोकमै जन्मिएका चुडानाथ,28
04d5e3fcef,सशस्त्र प्रहरीको ज्ञानेन्द्र,28
5f1a82739a,यी प्रतिक्रियाहरू उत्तरोत्तर,28
f5515822d2,पन्ध्रौँ शताब्दी भित्रका छन्,28
eabf3594d6,सर्जनहरू रोगीहरूलाई रोगमुक्त,28
5f5ab543c2,सहस्त्रबाहु अर्जुन त्यसैबेला,28
ebc1261bbf,नाभिकीय सुरक्षा कार्यक्रमलाई,28
32c0f89ad0,वैज्ञानिक दृष्टिकोणले बाँसको,28
23854fce9a,अत्यन्त प्राचीन तथा समृद्ध छ,28
ebbb6d5014,दक्षिणाप्रदान गर्दै आएका छन्,28
442b060f6a,सिहंदरवार मन्त्रालयहरू प्राय,28
ec6d8d705d,राष्ट्रको विकासको आधारस्तम्भ,28
5637406681,प्राचीन धार्मिक कलाकृतिहरूको,28
9270aa4e75,सम्बन्ध र मानव अधिकारप्रतिको,28
9270d96691,पटकथाको प्रारम्भिक ड्राफ्टमा,28
d01f93ba49,कशेरुकी प्राणीहरूमा माछादेखि,28
0ea1c7a6e8,प्राविधिक विश्वविधालय भारतको,28
8d0e0e9ab3,जहाँ अमलाबास भन्ने सानो बजार,28
56a7c865cf,जानेवाला सार्थ व्यापारीहरूको,28
23c481e969,सिद्धान्तहरूको प्रतिपादन भयो,28
cdcd5525f4,हुने आप्रवासनलाई प्रतिबन्धित,28
cdceb82d8b,नगरपालिकाको मुख्य बस्तीहरूमा,28
6d119702a7,भानुभक्त आचार्यको जन्मजयन्ती,28
cfd10959f3,कार्यकारी प्रमुखको प्रत्यक्ष,28
235017e55a,महिला अधिकारको सुनिश्चितताका,28
5d6734f9f4,क्षेत्रमा आफ्ना सम्बन्धहरूमा,28
42ba3f7d8c,मुख्यमन्त्रीका रूपमा चुनिएकी,28
f681312111,चन्दननाथले भारतको काश्मीरबाट,28
92c5d83577,प्याङमा विभिन्न देवीदेवतालाई,28
562969c9b9,तत्त्वहरूबाट आएका अवरोधहरूको,28
42695c9b50,जात्रामा स्थानीय बासिन्दाबाट,28
94d9a50778,अप्रैलका चयनको अस्ट्रेलियाली,28
f64c07d642,संस्थापक श्री श्री रविशंकरले,28
447a2a8ddf,र अन्तर्राष्ट्रिय व्यापारलाई,28
2167c53e66,जगदम्बाश्री पुरस्कार नेपालको,28
32b4109bd8,जनबोलीमा एउटै कुरालाई जोड्दै,28
6d5d013821,खगोलशास्त्रबाट सम्बन्धित अनि,28
acd44c16c1,व्याख्यात्मक निबन्धका प्रमुख,28
920f4262ce,राष्ट्रको विकासको आधारस्तम्भ,28
47b962f104,राष्ट्रिय निकुञ्जको कार्यालय,28
8d0cee2b42,अन्तर्राष्ट्रिय आप्रवास दिवस,28
ac32c172b6,रामेछाप सोलुखुम्बु ताप्लेजुङ,28
cd363c375a,प्रथम विश्वयुद्धका वर्षहरूमा,28
f63a53d7a8,गतिका सन्दर्भमा थाबित प्लेटो,28
217d506ed5,त्यसैले नक्षत्रका अधिदेवताका,28
cd3b330732,त्यस्ता विषयहरूसँग सम्बन्धित,28
9521f78e1b,क्षेत्रमा महिलाहरूले रजस्वला,28
2187d4c418,अहिलेका सम्पूर्ण शेर्पाहरूका,28
6c33b2e2f7,पछाडिको भाग प्रयोग गर्नुपर्छ,28
77ca8b0ff7,क्षेत्रमा सूचीकृत क्षेत्र हो,28
0fada9c636,बर्मेली राजदूत नियुक्त भएपछि,28
218c4ac306,पर्यटकीय क्षेत्रको आकर्षण हो,28
ac3b6ebccb,अब मैले पहिलेकै रूपमा ल्याएर,28
23b128275e,अन्तरिक्षीय अभियान्त्रिकी वा,28
561d68d301,अटोमेटिक टेलिफोन एक्सचेन्जको,28
0690eb5e64,छोरी नरेन्द्रलक्ष्मीसँग भएको,28
23a1bcfaeb,इस्लामी अतिवादीहरूले पश्चिमी,28
ebdc7ad7c8,अस्ट्रेलियाको प्रतीक बनेको छ,28
565525147a,प्रजातान्त्रिक आन्दोलन पछिको,28
8d630e2d65,रूपमा अन्तर्राष्ट्रिय ख्याति,28
8faff28d93,मध्यपश्चिमाञ्चल विकासक्षेत्र,28
438791e41f,ब्रोनियोमा जापानी अड्डाहरूमा,28
06144c13d5,मुसलमानहरूलाई इश्वरको कल्पना,28
435da7987b,विभाग विश्वविद्यालय क्याम्पस,28
9383c197a0,निजी मालिकहरूद्वारा सञ्चालित,28
cee3844767,चेलीबेटीलाई मुम्बईबाट उद्धार,28
eaeaf7ca97,अटोमेटिक टेलिफोन एक्सचेन्जको,28
438999373d,कार्यक्रमको फ्रेमवर्कका लागि,28
933b7c06ba,गोरा र काला अफ्रिकीहरु बीचको,28
5db8ad3236,कार्यक्रमहरूमा अतिथिको रूपमा,28
ce831fcdea,माओवादीको तर्फबाट समानुपातिक,28
23f81678aa,नेपालका चर्चित टारहरूमध्येको,28
f56f1c9997,प्रतियोगीहरूको लागि पुरस्कार,28
cccb59a0d4,संस्थापक श्री श्री रविशंकरले,28
24b077fc05,राष्ट्रको विकासको आधारस्तम्भ,28
227f20b5b3,बडामहाराज पृथ्वीनारायण शाहले,28
6cbd83c558,राजेन्द्रलक्ष्मी देवी शाहबाट,28
ac90fd7d33,छत्रगन्ज अर्घाखाँची जिल्लाको,28
6c9c700e52,पाण्डेजीको वार्तालाप पृष्ठमा,28
32fc201fbd,फोन्दोन्ग मठ अन्तर्राष्ट्रिय,28
431070b878,पश्चात् कुनचाहिँ कठिनाइहरूको,28
77477c6c19,ठिङ्गेढुङ्गा सुनसरी जिल्लामा,28
063e03a6cf,क्षेत्र काठमाण्डौँ उपत्यकाका,28
ce23b2ad59,अस्वीकृत साहित्यिक आन्दोलनको,28
22c606796d,माटोबारेको रूमानी वर्णनहरूका,28
ced7484adf,माटोबारेको रूमानी वर्णनहरूका,28
ced0c3e2b3,सूचना तथा सञ्चार मन्त्री थिए,28
f6de4cad34,म्युजा परिवारमा पर्ने पोथ्रा,28
226805d34b,नाभिकीय सुरक्षा कार्यक्रमलाई,28
439c17c0bd,नेपाली काङ्ग्रेसको केन्द्रीय,28
cf474380cc,उत्तरमा माहाभारतको श्रृङ्खला,28
5dc7d332d4,चेल्सी पहिलोपटक च्याम्पियन्स,28
232e80f127,मार्फत् महाराजाधिराजमा जाहेर,28
232c128bbd,नेपाली काङ्ग्रेसले नेतृत्त्व,28
43d71552d0,पितृ पक्षमा पुरूष पितृहरूलाई,28
43d65bda9e,बाहिरी अन्तरिक्षमा अनुसन्धान,28
92d7eb2912,भक्तपुरको टौमडीमा जन्मनुभएकी,28
f695ba163d,अवधि सांस्कृतिक प्रतिष्ठानका,28
ac63b413b9,क्रियाशीलता र पार्टी कार्यमा,28
6ceccf9551,पञ्चतन्त्र छोटाछोटा कथाहरूको,28
ce706ad945,नेपाली काङ्ग्रेसका उम्मेदवार,28
2224aa9490,नारीवादी उपन्यासकार पद्मावती,28
ce8eb6881f,शैक्षिक संस्था तथा सुविधाहरू,28
231db0fb73,क्षेत्रमा सूचीकृत क्षेत्र हो,28
9675d6beb3,राष्ट्रमा विदेशी शक्तिद्वारा,28
6ce39139cd,गोकुलेश्वर दार्चुला जिल्लामा,28
43b77cb003,शरीरलाई कार्बोहाइड्रेट्स दुई,28
aca542d4ff,हास्यव्यङ्ग्य निबन्ध सङ्ग्रह,28
42e2f0bc4f,पैाडेल राजनीतिशास्त्र इतिहास,28
cf68795f8f,कम्युनिस्ट पार्टीका संस्थापक,28
9307aaacd2,र सङ्घर्षको संयुक्त प्रभावका,28
cf6477ab4c,ठाकुरद्वारा बर्दिया जिल्लामा,28
42e74a6cc4,यी क्षेत्रमा चराको सङ्ख्यामा,28
ebf728859d,यस प्रकारका उत्परिवर्तनहरूका,28
22460229cc,कार्यक्रमको फ्रेमवर्कका लागि,28
07023f9135,पश्चात् कुनचाहिँ कठिनाइहरूको,28
337c5bdab9,संरक्षण सुरक्षा सम्बर्द्धनमा,28
6ce3ae8eba,दक्षिण अफ्रिकी राष्ट्रपतित्व,28
0fbae8e127,पञ्चायती व्यवस्थाकालीन आफ्ना,28
91e3473495,अस्ट्रेलियाली टिभिमा स्थानीय,28
ead88a3dc0,हुने आप्रवासनलाई प्रतिबन्धित,28
5f17cd2cdb,तथा समाजसेवीहरूको सक्रियतामा,28
572f2eb6d2,च्याम्पटीलाई आजभोलि चुल्होमा,28
994420ecf5,समुदायको भित्तेपात्रोमा नयाँ,28
456b5f0581,रियालिटी टेलिभिजन व्यक्तित्व,28
2057be2a99,स्वरहरूको वैज्ञानिक वर्गीकरण,28
416e5e6a5d,महर्षिहरूका आश्रमहरूसित धेरै,28
6b9fc2e00f,कल्याणी विश्वविद्यालय भारतीय,28
eb7f4a480e,गोकुलेश्वर दार्चुला जिल्लामा,28
057b5f53bb,काठमाडौँ विश्वविद्यालय निम्न,28
4179bada1c,प्रधानमन्त्री मन्त्रीहरू तथा,28
abe6ba091b,त्यहाँ उनले धेरै भूउपग्रहहरू,28
20751ffc36,तिवारीलाई सर्वोकृष्ट निजामती,28
54bbf17d16,पृथ्वीलाई क्षत्रियहीन गरिदिए,28
ead0475589,त्यसबेला बङ्गलादेशलाई पूर्वी,28
cbf5645743,कुरुलेतेनुपा धनकुटा जिल्लामा,28
9661f567c7,विद्यार्थी राजनीति छाड्नुभएन,28
05878922c9,तपाईँहरूको जिम्मा लगाउँदै छु,28
9090fbf354,धेरै भारतीयहरूले मन्दिरहरूमा,28
20889d42d5,नेपाली काङ्ग्रेसका उम्मेदवार,28
ce06579e2a,सञ्चारमाध्यमले सबैभन्दा धेरै,28
788d8e1bd9,चेल्सी पहिलोपटक च्याम्पियन्स,28
936b64e1ba,बेलले भविष्यको रेसिस्टेन्सको,28
ce7cc75e02,परम्परागत लाखेनाचको प्रदर्शन,28
5da166564c,शम्भुराम श्रेष्ठ सूर्यबहादुर,28
002ad151a4,लगायतका ग्रन्थहरूमा यसबारेमा,28
2011abbdca,सम्भावित दक्षिणी महाद्वीपलाई,28
004743fcf7,जग्गामा उत्तरदक्षिण लम्बिएको,28
457f988910,सूर्यकुमार सुब्बाद्वारा भएको,28
ad47bddfff,हिरण्य भोजपुरेद्वारा लेखिएको,28
204bfbf970,पुरुषहरूको अभावमा अनिकालसमेत,28
24cc14f836,केन्द्रीय सांस्कृतिक विभागका,28
4138f565bf,अर्द्धश्लोक विभिन्न अध्यायमा,28
0eeb1ad430,केन्द्रीय सांस्कृतिक विभागका,28
2003656636,पुष्पलालले नेपालमा साम्यवादी,28
6e1e46a23b,भन्ने विपक्षीहरूको प्रचारलाई,28
96f98d0e9a,गरिएको वर्णनप्रधान निबन्धलाई,28
5ca8530b8d,प्रकाशन गुरूमण्डल ग्रन्थमाला,28
2004bc5849,गोखुङ्गा अर्घाखाँची जिल्लाको,28
96f3dd6372,सहरिया दुष्प्रवृत्ति यौनजन्य,28
cb852e39f8,यो फोर्समा सङ्लग्न हुनेहरूले,28
abd6defec1,अस्ट्रेलियाको प्रतीक बनेको छ,28
96ebbce4e6,एसियाका मुस्लिम अतिवादीहरूको,28
8fee8684f7,कुमारवर्ती नवलपरासी जिल्लामा,28
4196184ce3,ऐतिहासिक पक्षहरूको प्रदर्शनी,28
96e5f9a553,गङ्गा अन्तरिम व्यवस्थापिकामा,28
9098ac10bd,भरेपछि तुरुन्तै नम्बर पाइन्छ,28
76f0017e06,अन्तर्राष्ट्रिय परमाणु ऊर्जा,28
326339568d,श्रीबृद्धिमा उल्लेख्य योगदान,28
9016200f9f,माप्चोचोङ्गो नामको हिमनदीबाट,28
90170d6045,नारायणगढमा विरोध जुलुस गर्दा,28
45953818f0,कुरुलेतेनुपा धनकुटा जिल्लामा,28
f7fd285907,दुई महत्त्वपूर्ण क्षेत्र छन्,28
24a4f7a9ca,गोरखपुर विश्वविद्यालय भारतीय,28
2496fde673,गरिएको वर्णनप्रधान निबन्धलाई,28
458456ffab,क्रान्तिजीवी भएकैले हुनुपर्छ,28
454044ff4c,चिकित्साशास्त्रका लागि नोवेल,28
964e69be00,स्पेनिया रेपुब्लिका ओरिएन्टल,28
f7c3f749b1,ओर्लंदा साधारण पहिरनमा थिइन्,28
782a548c3e,इन्द्रचोकमै जन्मिएका चुडानाथ,28
5d111216b5,प्रबर्द्धनसँग सुम्पिएको थियो,28
d145c5977e,अफगानिस्तान भारतीय स्वार्थका,28
4204494607,सरसल्लाह झैझगडा कर्‍यामकुरुम,28
916e99b467,सत्प्रवृत्तिको अपेक्षा रहन्छ,28
90a1a3af0a,प्याङमा विभिन्न देवीदेवतालाई,28
7811ac004d,लाक्षणिक उपचार मात्र चाहिन्छ,28
965f396512,प्रस्तावहरूमा कुनै सकारात्मक,28
23230c947e,न्यायशास्त्र थुप्रै भागहरूमा,28
3371d0395d,किनकी विदेशीहरूले बुझ्नुपर्छ,28
9191157803,मान्छेहरूले निम्न चाडपर्वहरू,28
23ef57c90f,नेपाली काङ्ग्रेसको केन्द्रीय,28
32a37b10a1,भौतिकवादी वैज्ञानिकहरूले पनि,28
957a9b76f2,लन्डनका औपनिवेशिक कार्यालयका,28
ccdec74dd1,प्रतिपादित सिद्धान्त मान्यता,28
9570b7be97,प्रधानमन्त्री चन्द्रशेखर पनि,28
d106e33183,पुरस्कारबाट सम्मानित हुनुभयो,28
448d1c9d2c,मन्दिरका टुँडालहरूले नीतिकथा,28
449ba5bba1,संस्थापक श्री श्री रविशंकरले,28
91dd721547,समाजका समुदायहरूभित्र पर्छन्,28
6d6d1979c0,डिजाइनिङ पेन्टिङ र एनिमेसनको,28
770495040e,सम्पूर्ण भूभागलाई सप्तगण्डकी,28
329f549f21,हार्मोनियमलाई मनपराउन थालियो,28
78117e7454,जङ्गबहादुरको निवास थापाथलीमा,28
d1e111f9a7,दिनहरूमा धात्विक पदार्थहरूको,28
9134e93abe,इतिहासविद् केदारनाथ प्रधानले,28
76fa17278c,परम्परा तथा संस्कृति ग्रामीण,28
638ab59690,आदिवासीहरूले घुसपैठियाहरूबाट,28
4521a514eb,साहित्यिक प्रभाव र प्रवृत्ति,28
ac03dba4ea,गोर्खालीहरूलाई अरु ठाउँहरूमा,28
cc2ac24370,बाट हलिउडमा स्थापित नायिकाका,28
101f0d1217,चोलाहरूले दक्षिणमा श्रीलङ्का,28
638fac1eef,यूजेनिक्सको अनेक समस्याहरूमा,28
ac09b166c1,स्वस्तिशान्ति जीवनमा सफलताको,28
95fb7bdb1f,तर उनीहरुलाई आफ्नो नेतृत्वमा,28
f5bfd0d562,श्यामसुन्दर राजवंशीका अनुसार,28
55bd8c0089,तर्फ उत्तरपूर्वीय क्षेत्रलाई,28
3292bceaab,नारीवादी उपन्यासकार पद्मावती,28
335c31428f,बोसको माइक्रोवेभ अनुसन्धानको,28
9467645143,विमान इन्जिनियरिङमा स्नातकको,28
95e6d53a2a,सशस्त्र प्रहरीको ज्ञानेन्द्र,28
645ca22d72,च्याम्पटीलाई आजभोलि चुल्होमा,28
20ac671d9c,अवस्था ठोस तरल र ग्याँसमध्ये,28
5c017b9024,तिनको नाभिकमा न्युट्रोनहरूको,28
55add26eab,रूपमा ट्रुगैनिनीका सहायताबाट,28
25f369b207,गरिएको वर्णनप्रधान निबन्धलाई,28
abff6a0e99,नेपाल टेलिभिजनको महाप्रबन्धक,28
ad2efcc274,बेलायत आयरल्यान्ड महाद्वीपीय,28
95e59bf63b,सूचना तथा सञ्चार मन्त्री थिए,28
d1fe33fffd,देशहरूले सम्झौतामा हस्ताक्षर,28
f5cc792706,रियालिटी टेलिभिजन व्यक्तित्व,28
4ae416a65a,दत्तनकोद्वारा लिखित जेएफकेको,28
a6503333c2,दिनहरूमा धात्विक पदार्थहरूको,28
bd650122f6,प्रधानमन्त्री चन्द्रशेखर पनि,28
69f2495833,भारतीय ग्रामको कृषिकेन्द्रित,28
4b02082ee6,प्रयोगकर्ता पृष्ठहरू जानकारी,28
3555921eb8,मध्यपश्चिमी हिमाली क्षेत्रमा,28
d8d6ab1586,ब्यारिमोरको उद्दण्ड बाल्यकाल,28
7ac6ee9c95,अलमोदोबारकी आमा फ्रान्सिस्का,28
bd1b643514,कुकुरका विभिन्न प्रजातीहरूका,28
5fb2b97cff,पूर्वी अस्ट्रेलियाको अधिकांश,28
7ac0246e8a,भण्डारीको दासढुङ्गा दुर्घटना,28
292e2b30f1,क्षमताको जलाशययुक्त आयोजनाका,28
27c36f0db2,प्याजीकाने बुङ्गेचरा नेपालमा,28
e8b36e7014,युगौँ युगदेखि आफ्नैहरूद्वारा,28
7b73e2c137,भौतिकवादी वैज्ञानिकहरूले पनि,28
cc7ffef3d0,व्यङ्ग्यका रूपमा पनि हेरिन्छ,28
241fd64675,पिताजी नआउँदै समुद्रकुमारीको,28
ac20c05713,गोरखपुर विश्वविद्यालय भारतीय,28
70312f4a48,पशुपतिनाथको अरुणधारामा रहेको,28
f3e7538470,प्रधानद्वारा लेखिएको कृति हो,28
1bfdd6933d,नेपाली प्रजातान्त्रिक सङ्घको,28
041d435de6,जानेवाला सार्थ व्यापारीहरूको,28
aa32b0748c,उत्पादन वृद्धि उत्परिवर्तनको,28
8a31cedeb9,शिवरात्रीको दिनमा सर्वसाधारण,28
3ce982c738,परिणामस्वरूप केही सामग्रीबाट,28
1ada2369e9,मानवयुक्त अन्तरिक्ष यात्रामा,28
1c2e0e7b49,विकासक्षेत्र नारायणी अञ्चलको,28
34c3a04f2f,रोहिणी चन्द्रमाकी सत्ताईसवटी,28
0e339c572f,केशरी कुमारी शर्मा हुनुहुन्छ,28
3e2d115d9b,अर्द्धश्लोक विभिन्न अध्यायमा,28
00f010167f,प्रधानद्वारा लेखिएको कृति हो,28
27d826c257,सञ्चारमाध्यमले सबैभन्दा धेरै,28
d8f3e95ed8,आदिवासीहरूद्वारा पोर्ट फिलिप,28
75f7a8ceb9,विकासक्षेत्र नारायणी अञ्चलको,28
e890443234,दुई महत्त्वपूर्ण क्षेत्र छन्,28
49d72833ad,तपाईँले अपलोड गरेको एक दुईटा,28
885b99133f,इतिहासको पूर्वसन्ध्यासँगै यस,28
daa664a1ab,ऐतिहासिकता धार्मिक मान्यताका,28
9bcee15b8b,पृथ्वीका समस्त क्षत्रियहरूको,28
9d699ff826,मेग्राहीको स्वतन्त्रता प्रति,28
e7ddb84133,पूर्वीय परम्परामा चन्द्रमाको,28
1c8a795e1f,अन्तर्राष्ट्रिय आप्रवास दिवस,28
604072a60b,नेपालका परिप्रेक्ष्यमा भन्नु,28
dad25e1c6a,सम्भाव्यतालाई नकार्न सकिँदैन,28
afa89db4f6,अब मैले पहिलेकै रूपमा ल्याएर,28
bb39514a54,प्रभुत्व भएको अर्थव्यवस्थामा,28
f3378d2760,कृष्ण पक्ष दुई अलगअलग पक्षमा,28
f31fc26857,कम्युनिस्ट पार्टीका संस्थापक,28
8909f7aa1d,र सर्वाधिक एक्लो संस्कृतिहरू,28
62ed5ae28a,नेपालमा निरङ्कुश राजतन्त्रको,28
351989560f,जनसङ्ख्या ज्यादाजसो बङ्गालको,28
9d916e1b41,अस्ट्रेलियाली आदिवासी सिनेटर,28
a9637d59fa,वंशावलीहरूमा सबैभन्दा पुरानो,28
0b1c711878,जग्गाधनीलाई प्रमाणपत्र वितरण,28
042ff5d9ae,अस्ट्रेलियाली आदिवासी नागरिक,28
bab836c592,पूर्वमा दार्जीलिङदेखि टिष्टा,28
5b4a53dd51,नेपाली प्रजातान्त्रिक सङ्घको,28
3cf1c97946,ब्राह्मणदेव परशुरामलाई शान्त,28
f9d52a74eb,छोरी नरेन्द्रलक्ष्मीसँग भएको,28
8818ab9223,वास्तवमा क्षेत्राधिकार नभर्इ,28
bd4630efad,तेलिया परेवादिन मूर्तिढुङ्गा,28
705cf9f61d,ललितपुर जिल्लाको सातदोबाटोमा,28
89f6d4df2b,हास्यव्यङ्ग्य निबन्ध सङ्ग्रह,28
9afc2c0678,प्रतिबन्धित अवस्थामा पञ्चायत,28
f9e94f2f93,अन्तिम कालदेखि अस्ट्रेलियाको,28
4957685a9d,सम्माननीय प्रधानमन्त्री श्री,28
8aa503c54e,भारतमा फुटबल भलिबल एथलेटिक्स,28
bda21117af,अत्यन्त प्राचीन तथा समृद्ध छ,28
4953ae7468,राष्ट्रिय काङ्ग्रेसले नागरिक,28
00f7b42746,कन्सास स्टेट विश्वविद्यालयमा,28
278ae54391,वेदान्त दर्शनको प्रचारप्रसार,28
db08da452d,गोकुलेश्वर दार्चुला जिल्लामा,28
7b8a24a47c,फोलिकलको फोलिकुलर एन्ट्रमबाट,28
d894b58e21,ऐतिहासिक कास्कीकोट उपत्यकाका,28
5767024dbf,स्वास्थ्यकर्मी सङ्घको नामबाट,28
539ede4f1c,महेशविक्रम शाहद्वारा लेखिएका,28
7aaa1b015f,सन्धिअन्तर्गत सुम्पनु पर्‍यो,28
a956f8e0e8,अहिलेका सम्पूर्ण शेर्पाहरूका,28
e8cfd48263,प्रविधिको माध्यमबाट सम्पूर्ण,28
3142e0047d,पर्यटकहरूलाई केही क्षेत्रहरू,28
89f6c44644,भाइ भारदारहरूको सल्लाहअनुसार,28
ba8299507e,सालदेखि माओवादीको पूर्णकालीन,28
601f5c625f,समुदायको भित्तेपात्रोमा नयाँ,28
11bbf5516f,अविस्मरणीय स्मृति बिम्बहरूमा,28
edb32b97a8,ल्यान्डका योलङ्गु मानिसहरूका,28
