filename,text,total
a939569f3e,अविश्वासको प्रस्तावद्वारा प्रधानमन्त्रीलाई हटाउन सकिने व्यवस्था संशोधनबाट थप गरिएको छ।,86
0e729ceb48,तनमनले हिंसाको त्याग गर्नुपर्छ र कुनै किसिमको कुभलो चिताउनु हुँदैन र गर्नु पनि हुँदैन।,86
dfbb634ab5,यसैगरी उनले व्यवसाय प्रवर्द्धन सम्बन्धी चार वर्ष कोर्स पनि अमेरिकाबाटै पूरा गरेका छन्।,86
ba0c461d53,हानि आफ्नो क्षतिपूर्ति त्यस दशामा पनि लिन्छ जब कुनै अधिकार क्षेत्रमा कुनै बाधा हुन्छ।,85
b825d0019e,टाकटुके जात्रा नुवाकोट जिल्लाको त्रिशुलीका नेवार समुदायले मनाउने परम्परागत जात्रा हो।,85
fd36b2ea42,छन्त्याल जातिले माउरी बाजा पिउरा मादल मुरली खैँजडी आदि बाजा यस जातिले प्रयोग गर्दछन्।,85
79fd774e50,अनि त्यस मूर्तिको विशेषता के छ भने सिंहासनमा सुतेर दायाँ हातले शिरलाई अडेस लगाइएको छ।,85
34d590cc30,कुनै दिन काठमाडौँ बासीमा मात्र सीमित यो जात्रा अहिले राष्ट्रिय महत्त्व पाउन थालेको छ।,85
d717a81cd9,टाकटुके जात्रा नुवाकोट जिल्लाको त्रिशुलीका नेवार समुदायले मनाउने परम्परागत जात्रा हो।,85
eb97fdddb5,पर्यटकको आकर्षणको केन्द्र अन्नपूर्ण संरक्षण क्षेत्र नेपालको ठूलो संरक्षित क्षेत्र हो।,85
9266fd9357,नेपाल राष्ट्रिय विकास परिषद नेपाल सरकारको विकास योजनाको लागि एउता महत्वपूर्ण अङ्ग हो।,85
0eb0eeccff,ऋषिपूजापछि नाचगान तथा भजनकीर्तन गरेमा तीजको व्रत पूर्ण हुन्छ भन्ने धार्मिक मान्यता छ।,85
1ae8c4a177,वायुमण्डलीय प्रभावहरूबाट जीव जन्तुहरूको आकृति आकार वर्ण आदि पूर्ण रूपमा प्रभावित थिए।,85
601db35086,कुनै दिन काठमाडौँ बासीमा मात्र सीमित यो जात्रा अहिले राष्ट्रिय महत्त्व पाउन थालेको छ।,85
6d662e2fc2,त्यही प्रकारले एल्फा धनात्मक एल्फाथैलैसिमियाका मामलाहरूमा पनि मलेरियाको दर कम पाइन्छ।,85
1ff4a9c955,त्यही प्रकारले एल्फा धनात्मक एल्फाथैलैसिमियाका मामलाहरूमा पनि मलेरियाको दर कम पाइन्छ।,85
6156ed1464,हानि आफ्नो क्षतिपूर्ति त्यस दशामा पनि लिन्छ जब कुनै अधिकार क्षेत्रमा कुनै बाधा हुन्छ।,85
0a9375cb41,यो कलन गणित र भौतिकीको मात्रात्मक विज्ञानको विकासको लागि अपरिहार्य अग्रदूत साबित भयो।,85
bb02bb1620,वायुमण्डलीय प्रभावहरूबाट जीव जन्तुहरूको आकृति आकार वर्ण आदि पूर्ण रूपमा प्रभावित थिए।,85
4c7d33de5b,सिपाही भन्छ यस नगरीमा फाँसीको फन्दामा ठिक्क हुने गर्दन यही जोगीको बाहेक अर्को भेटिएन।,85
291a9535df,यस्तै आईपीएलले किङ फिसर एयरलाइन्सलाई अफिसियल अम्पायर पार्टनरका रूपमा सम्झौता गरेको छ।,85
b4879e8418,आदिवासी किरातीहरूको यो पर्व पृथ्वीमा कृषि युगसरू भएदेखि प्रचलनमा आएको विश्वास गरिन्छ।,85
1111a7cfb0,यदि तपाईँ धेरै खाना खानुहुन्छ भने तपाईँको बच्चाको तौल नबढी तपाईँको तौल चाहिँ बढ्नेछ।,84
957c00b276,नगरकोट हत्याकाण्डको विरोध गर्दै नेपाली जनताहरूले विभिन्न स्थानमा विरोध प्रदर्शन गरे।,84
3d9d41b53a,जिल्लाको पश्चिमी भेगमा रहेको यस गाविससँग कास्की जिल्लाको लेखनाथ नगरपालिका जोडिएको छ।,84
a7ecbbee3f,नगरकोट हत्याकाण्डको विरोध गर्दै नेपाली जनताहरूले विभिन्न स्थानमा विरोध प्रदर्शन गरे।,84
3a266496c4,जिल्लाको पश्चिमी भेगमा रहेको यस गाविससँग कास्की जिल्लाको लेखनाथ नगरपालिका जोडिएको छ।,84
2ff3a2b7ff,उनी अन्तर्राष्ट्रिय स्तरको राजनीतिमा भारतको भूमिका विस्तार होस् भन्ने चाहना राख्छन्।,84
be585c8c43,यी थेरवाद बौद्धहरूले हेतुवादी र आश्रमिक स्वरूपलाई नबदली बुद्धका ज्ञानहरू अगाडि बढाए।,84
d34729ac13,केही मानिसहरुमा यो धारणा हुन्छ ग्लूकोमीटर प्रायः सही परिणाम दिंदैनन् तर यो सत्य छैन।,84
ddeb95ad9c,नगरकोट हत्याकाण्डको विरोध गर्दै नेपाली जनताहरूले विभिन्न स्थानमा विरोध प्रदर्शन गरे।,84
504af562df,खोटाङ नेपालको पूर्वाञ्चल विकास क्षेत्रको सगरमाथा अञ्चलमा अवस्थित एक पहाडी जिल्ला हो।,84
d3ce624017,आफ्नो लेख अरू कसैले सम्पादन गर्‍यो भन्दैमा रिसाउनु उहाँको गल्ती हो जस्तो मलाई लाग्छ।,84
4fa262bccf,महिनावारी बन्द भएपछि असामान्य रक्तश्राव भएमा पाठेघरको क्यान्सर लगभग सुनिश्चित हुन्छ।,84
a096fa8ec6,यदि तपाईँ धेरै खाना खानुहुन्छ भने तपाईँको बच्चाको तौल नबढी तपाईँको तौल चाहिँ बढ्नेछ।,84
b7ecf1fbe5,दक्षिण दिशा चार दिशा मध्ये एक घाम उदाउने भागतर्फ फर्केर उभिँदा दायाँ तर्फको दिशा हो।,84
3411d736d1,खेलको समयमा मैदानको दुवैतर्फ रहने व्यक्तिलाई लाइन्स मेन वा एसिस्टेन्ट रेफ्री भनिन्छ।,84
37620482d8,यहाँबाट भेडीगोठ सार्दै हिँड्ने तामाङ शेर्पा र चौँरी गाई तपाईँका साथी बन्न आइपुग्छन्।,84
7b1d00bba5,खोटाङ नेपालको पूर्वाञ्चल विकास क्षेत्रको सगरमाथा अञ्चलमा अवस्थित एक पहाडी जिल्ला हो।,84
61e9f5ff44,उनी अन्तर्राष्ट्रिय स्तरको राजनीतिमा भारतको भूमिका विस्तार होस् भन्ने चाहना राख्छन्।,84
b1b7cb84db,हजारे मङ्गलबार बिहान नौ बजे राजघाट गए र इन्डिया गेटदेखि जन्तरमन्तरसम्मको यात्रा गरे।,84
1425558f19,उनी र उनको परिवारविरुद्ध मानवताविरोधी अपराध र भ्रष्टाचारको आरोपमा मुद्दा चलिरहेको छ।,84
524681fe2b,केरल कृषि विश्वविद्यालय भारतको राज्य केरलको त्रिशुरमा अवस्थित एउटा विश्वविद्यालय हो।,84
2db175b4a0,जिल्लाको पश्चिमी भेगमा रहेको यस गाविससँग कास्की जिल्लाको लेखनाथ नगरपालिका जोडिएको छ।,84
7f038a0131,रुडोल्फले त्यस पछि प्यूमाको स्थापना गरे जुन प्रारम्भमा एडिडासको प्रतिद्वन्द्वी थियो।,84
dcd7a7eb6d,दक्षिण दिशा चार दिशा मध्ये एक घाम उदाउने भागतर्फ फर्केर उभिँदा दायाँ तर्फको दिशा हो।,84
13b634c809,जोर्डनविरुद्ध आफ्नो प्रतिष्ठा फर्काएर नेपाली फुटबलले आफ्नो औकातलाई पुन कायमै गर्‍यो।,84
3739f5655f,दिब्रुगढ विश्वविद्यालय भारतको राज्य आसामको डिब्रुगढमा अवस्थित एउटा विश्वविद्यालय हो।,84
324a62537a,उनी अन्तर्राष्ट्रिय स्तरको राजनीतिमा भारतको भूमिका विस्तार होस् भन्ने चाहना राख्छन्।,84
8c7c026081,तर थोमस एल्वा एडिसन एक व्यक्ति विशेष हुन् साथै उनी एक विश्व प्रसिद्ध वैज्ञानिक हुन्।,84
8d6e38bf8d,राणाकालमा मकैको खेती नामक पुस्तक लेखेवापत उनलाई थुनियो र कारागारमा नै उनको निधन भयो।,84
5eef92c92b,उनी अन्तर्राष्ट्रिय स्तरको राजनीतिमा भारतको भूमिका विस्तार होस् भन्ने चाहना राख्छन्।,84
491a7b2ca6,पराशर नेपाल भारत तथा अन्य स्थानहरूमा बसोबास गर्ने हिन्दू धर्मावलम्बीहरूको गोत्र हो।,83
8e08a6a451,शशीज्यू नमस्कार प्रश्न राख्दा चौतारी वा सिधै प्रबन्धकको वार्ता पृष्ठमा राख्नु होला।,83
29e280de95,स्रष्टा समाजको नेतृत्व गरेका श्रृजन लम्साल त्यसअघि भेरी साहित्य समाजमै सङ्गठित थिए।,83
fdd2916c30,कश्यप नेपाल भारत तथा अन्य स्थानहरूमा बसोबास गर्ने हिन्दू धर्मावलम्बीहरूको गोत्र हो।,83
a0fd466827,जनमार्ग उमावि पाल्पा जिल्लाको सिलुवा मस्लाङमा रहेको एउटा उच्च माध्यमिक विद्यालय हो।,83
ac924f7fc1,टुँडालमा देवी देवताका सुन्दर आकृति शैवधर्मसँग सम्बन्धित दृश्यहरू अङ्कित गरिएका छन्।,83
aae7c13ab6,गुगल भिडियो इन्टरनेटमा गुगल निगमद्वारा सञ्चालित एक भिडियो अपलोड तथा संग्रह स्थल हो।,83
a8e20ffcc7,रामका सीताका विवाहका पछि दशरथले यो घोषणा गरिदिए कि रामको राज्याभिषेक तुरून्त हुनेछ।,83
325562e68d,पशुपतिनाथको मन्दिर सांस्कृतिक सम्पदाअन्तर्गत युनेस्को विश्व सम्पदा क्षेत्रमा पर्दछ।,83
fb9af4deb9,पुनले शिक्षक सङ्घ र आदिवासी जनजाति महासङ्घको केन्द्रीय तहमा रही काम गरिसक्नुभएको छ।,83
a69d3ca989,पशुपतिनाथको मन्दिर सांस्कृतिक सम्पदाअन्तर्गत युनेस्को विश्व सम्पदा क्षेत्रमा पर्दछ।,83
1ea18643f2,जनमुक्ति सेनातर्फ उहाँ डिभिजनको कमिसारको जिम्मेवारी समेत बस्नेतले पुरा गर्नुभएको छ।,83
e2a84ba469,यस एकादशीको व्रत गर्नाले मानिस सबै पाप तथा दुखबाट छुटेर मोह जालबाट मुक्त हुन जान्छ।,83
4c12d4ef88,यस नदीमा माछा तथा सर्पको अनेक प्रजातिहरू पाइन्छन्। यहाँ दुर्लभ डल्फिन पनि पाइन्छन्।,83
59368dcbb9,सामान्य थारु परिवारमा जन्मेका थारुले आइ ए तहसम्मको औपचारिक अध्ययन पुरा गर्नुभएको छ।,83
4380d056bf,यो भारतको लगभग सबै गहुँ उत्पादन गर्ने क्षेत्रहरूमा वर्तमानमा उत्पादन गरिने गहुँ हो।,83
4e0030b632,गेटोरेड टाइगर उनको एउटा पेय कम्पनीसहित पहिलो अमेरिकी तथा पहिलो ला यसहरूस समझौता हो।,83
dac8bb7f06,नेपाल मेडिकल कलेज काठमाडौँको जोरपाटीस्थित आत्तरीखेलमा अवस्थित एक शिक्षण अस्पताल हो।,83
36921a6d72,उहाँले किराँत जाति किराँत धर्म भाषा लिपि आदिका बारेमा धेरै शोधकार्य गर्नुभएको थियो।,83
5c9bc88f8e,छलफलमा उठेका प्रश्नहरूको जवाफ सम्बन्धित मन्त्रीले दिएपछि छलफल समाप्त भएको मानिन्छ।,82
cca3a10a56,यसका लागि स्वास्थ्य तथा जनसङ्ख्या मन्त्रालयले सङ्घलाई स्वीकृतिसमेत प्रदान गरेको छ।,82
8d1a169714,यहाँको अधिकांश जनसङ्ख्या कृषि जङ्गल काटन मत्स्य उद्योग तथा फलाम उद्योगमा संलग्न छ।,82
8145c0f03d,हजुरले सम्पाटन गरी परिवर्तन गरी दिएको पृष्ठ पीपलकोट दैलेख मेरै हातबाट बिग्रिएको छ।,82
cd254faaaa,बिन्दु उत्परितर्वन अति सूक्ष्म हुन्छ र यसको प्रभाव सम्पूर्ण जीव परिवर्तनमा पर्दैन।,82
17455fe2d2,यसबाट पुरा देशबासिहरूलाई उनी एक परिवर्तित नीति अपनाउनमा सक्षम छन् भन्ने अनुभव भयो।,82
5dc1ab5e3d,तब आफ्ना कुल पुरोहित महर्षि गर्गबाट परामर्श गरे र कष्टबाट छुटकारा पाउने उपाय सोधे।,82
3ad9b023cf,सुर्खेत क्षेत्र तत्कालीन खस साम्राज्य अन्तरगत पर्थ्यो भन्ने कुरा निर्विवाद सत्य छ।,82
00b89c7bda,राजा महेन्द्रको शुभराज्याभिषेकअघि मात्र त्रिपुरेश्वरमा दशरथ रङ्गशाला निर्माण भयो।,81
fd54763883,यो बढिरहँदा अर्थात युवा अवस्थामा घ्याम्पे भाग हरियो र पात झरेको समयमा खैरो हुन्छ।,81
ac336656b6,कागलाई यो कुरा थाह नभएका कारण आफ्नो फुलसँगै कोइलीको फुललाई पनि ओथारो बसेर तताउँछ।,81
4484e20499,ऐक्यबद्धता गठिलो हुनै पर्छ आउनुहोस् तपाईँंलाई अर्को नाम फुरेको छ भने त्यो नै सही।,81
f88cbbd1d6,ऐक्यबद्धता गठिलो हुनै पर्छ आउनुहोस् तपाईँंलाई अर्को नाम फुरेको छ भने त्यो नै सही।,81
2f8aeb85bc,गङ्गा नदीमा पाइने डल्फिनलाई भारत सरकारले भारतको राष्ट्रिय जलीय जीव घोषित गरेको छ।,81
a96d029fed,विभिन्न सङ्घसंस्थासँग आबद्ध बस्नेतले कुनै पनि संसदीय निर्वाचनमा भाग लिनुभएको छैन।,81
3a8f723db3,अहिले अन्साज टाइम म्यागजिनको सर्वेक्षणमा सबैभन्दा बढी मत पाउने व्यक्ति बनेका छन्।,81
875c1ba8fc,उहाँले नेपाली काङ्ग्रेसका लालबहादुर घलेलाई पराजित गर्दै विजय हाँसिल गर्नुभएको हो।,81
ac8bc803d1,व्यक्तिको राशिकुण्डलीमा चन्द्रमा बसेको राशिलाई पहिलो लग्नमा स्थापना गर्ने गरिन्छ।,81
3aee485fee,अङ्ग्रेजी महिनाहरूको आधा डिसेम्बरको महिना र आधा जनवरी महिना पुष महिनाभित्र पर्दछ।,81
bb3618a452,चुरेभावर राष्ट्रिय एकता पार्टी नेपालको केन्द्रीय कार्यालय काठमाडौँको रातोपुलमा छ।,81
37d7e8a20f,ऐक्यबद्धता गठिलो हुनै पर्छ आउनुहोस् तपाईँंलाई अर्को नाम फुरेको छ भने त्यो नै सही।,81
89195a6e17,तारमिरा युरिका सेटिभा अरू तोरीको तुलनामा भारतमा यसको परिचय पछिल्लो समयमा भएको हो।,81
7c993d7ae1,नेपाल समाजवादी पार्टी लोहियावादीको केन्द्रीय कार्यालय पर्सा जिल्लाको बिरगञ्जमा छ।,81
d3a1cb9bc1,सबैजसो तारापुञ्जको गर्भमा एक विशाल ब्ल्याक होल रहेको हुन्छ भन्ने अनुमान गरिएको छ।,81
98c951c59b,चुरेभावर राष्ट्रिय एकता पार्टी नेपालको केन्द्रीय कार्यालय काठमाडौँको रातोपुलमा छ।,81
200feeeff5,गङ्गा नदीमा पाइने डल्फिनलाई भारत सरकारले भारतको राष्ट्रिय जलीय जीव घोषित गरेको छ।,81
58b83c12c0,राजा महेन्द्रको शुभराज्याभिषेकअघि मात्र त्रिपुरेश्वरमा दशरथ रङ्गशाला निर्माण भयो।,81
a4a443d6b1,हीरा वृष र तुला लग्नमा जन्मिएका मानिसका लागि हीरालाई प्रमुख पत्थरको रूपमा लिइन्छ।,81
6a1c6250d1,मल्लकालको उदयसँगै राजकीय मान्यता पाएपछि यस भाषाले राम्ररी फल्ने फुल्ने मौका पायो।,81
858219894f,फारसी बहरको मात्रै पछि नलागी उनले लोकलय एवं स्वनिर्मित लयलाई पनि स्थान दिएका छन्।,81
187b08e3c6,मल्लकालको उदयसँगै राजकीय मान्यता पाएपछि यस भाषाले राम्ररी फल्ने फुल्ने मौका पायो।,81
6751c0c0a4,तेस्रो दिन पादुकास्थानमा स्वामी कार्तिकेय ज्वालादेवी भैरव र शिवजीको दर्शन गरिन्छ।,81
ab8aa0bf54,तमिलनाडु कृषि विश्वविद्यालय भारतीय राज्य तमिलनाडुमा स्थित एउटा विश्वविद्यालय हो।,80
17e3cf9ffe,संयुक्त जर्मनीले पश्चिमी जर्मनीको तरिका खुला अर्थव्यवस्था र लोकतन्त्रलाई अपनायो।,80
1327d4652b,अङ्ग्रेजीमा स्नोबल प्लान्ट भनेर चिनिने यो वनस्पतिलाई कतै कतै हिम कमल पनि भनिन्छ।,80
103f23a109,अङ्ग्रेजीमा स्नोबल प्लान्ट भनेर चिनिने यो वनस्पतिलाई कतै कतै हिम कमल पनि भनिन्छ।,80
77d0fb7e01,फलस्वरूप कहिले पृथ्वीको छायाँ चन्द्रमामा र कहिले चन्द्रमाको छायाँ पृथ्वीमा पर्छ।,80
70de8e9a0c,फलस्वरूप कहिले पृथ्वीको छायाँ चन्द्रमामा र कहिले चन्द्रमाको छायाँ पृथ्वीमा पर्छ।,80
b8913cb694,अधिकांश हिमाली र पूर्वी पहाडका जिल्लामा जनसङ्ख्या घटेको र तराईका बढेको पाइएको छ।,80
9dad0adfdc,संयुक्त जर्मनीले पश्चिमी जर्मनीको तरिका खुला अर्थव्यवस्था र लोकतन्त्रलाई अपनायो।,80
ba83df902e,एकेन्द्रजी विकिपीडियाका पृष्ठहरू सार्नको लागि खास कुरामा ध्यान दिनु पर्ने हुन्छ।,80
ea40704786,कृष्णलाई नागले डसेको कुरा थाहा पाएर नन्द बलराम लगायत सबै ब्रजबासीहरू यमुनामा गए।,80
d6f0947c49,नेपालमा प्रायजसो खानेकुराहरूको पौष्टिक तत्त्व परिमाण तल जानकारीको लागि दिइएको छ।,80
8581327a18,आदिवासी जनजाति सूचि परिमार्जन उच्चस्तरीय कार्यदल बनाउन सरकार गठन गर्न बाध्य भयो।,80
59a3af39a3,यसरी छानेको व्यक्तिले सभापतित्व गरेको अवस्थामा सोको जानकारी सभामुखलाई दिनुपर्दछ।,80
8c535e29c9,त्यस्तै पश्चिम भारतको गुजरात प्रान्तको गिरनारक्षेत्रलाई यिनको सिद्धपीठ मानिन्छ।,79
11bade1a28,यसरी लामो समयसम्म आन्द्रामा मल रहिरहँदा आन्द्राभित्रै विषक्त पदार्थ बन्न पुग्छ।,79
71b73301d9,यस्ता पवित्रतम स्थानहरू मध्ये एउटा स्थानको तुलना पनि एकादशीसँग नहुने बताइएको छ।,79
2a1efeef3e,अल्फा एमानाइटिन जस्ता च्याउमा पाइने विषहरूले तापक्रमसँग कुनै सम्बन्ध राख्दैनन्।,79
7b36f860d7,धुरकोत वस्तु नेपालको लुम्बिनी अञ्चलको गुल्मी जिल्लाको एउटा गाउँ विकास समिति हो।,79
a52c720140,भारतीय रेलद्वारा सञ्चालित कोलकाता मेट्रो सबभन्दा पुरानो भूमिगत यातायात सेवा हो।,79
e498fbc30a,ओसामा भन्थे साउदी अरबको शासकले नै अमेरिकी सेनालाई साउदी अरबमा भित्र्याएका हुन्।,79
ff0b00182d,यो विकिपिडिया पुस्तकालयमा रेफरेन्स सेवाको लागि धेरै राम्ररी प्रयोग गर्न सकिन्छ।,79
49c3f416e0,पोर्टिएस लिनक्स एक जिएनयु लिनक्समा आधारित कम्प्युटर सञ्चालन प्रणालीको वितरण हो।,79
0b34535ca9,अयान इनकलेन्ट म्यान लेखक तथा उपन्यासकार म्याक्सिम गोर्कीद्वारा लिखित लघुकथा हो।,79
a4aba95d5b,नायक विराज भट्ट वर्षभरि नै छिमेकी भारतमा निर्माण हुने भोजपुरी चलचित्रमा छाइरहे।,79
a11e24344d,यसका अभावमा कुनै प्रवृत्ति सत् या अहिंसा हुन सक्दैन यो निश्चय दृष्टिको कुरा हो।,79
5a66c31c93,ओसामा भन्थे साउदी अरबको शासकले नै अमेरिकी सेनालाई साउदी अरबमा भित्र्याएका हुन्।,79
db8fdb931f,देवता शब्द संस्कृत भाषाको दिव् धातुबाट बनेको हो जसको अर्थ हुन्छ प्रकाशमान हुनु।,79
ad0ceb6941,यस्ता पवित्रतम स्थानहरू मध्ये एउटा स्थानको तुलना पनि एकादशीसँग नहुने बताइएको छ।,79
420fb922b7,काठमाडौँ उपत्यकाको साथै पूर्वी पहाडका अधिकांश ठाउँमा यो खैंजडी भजन गाउने चलन छ।,79
eac748e1da,शुक्रबार व्रतविधि व्रत विवाह सन्तति आदि भौतिक सुख समृद्धिको लागि राख्ने गरिन्छ।,79
3b24132832,ताई भान्सा घरमा प्रयोग गरिने कराहीको प्रकार जसमा घुमाएको रोटी सेल रोटी पकाइन्छ।,79
531404e3d0,दयालु मानिसप्रति नम्रताका साथ र नराम्रा मानिसप्रति कडा रूपमा प्रस्तुत हुनुपर्छ।,79
53193f2094,सेतो वर्ण र सेतो पहिरन गरेकी वृष वाहन भएकी चार हात भएकी देवीलाई महागौरी भनिन्छ।,79
8dce090f7c,यो शेर्पा र तामाङ समुदायका मुख्य रूपमा विवाहित महिलाहरूले लगाउने धर्के कपडा हो।,79
70510bb36f,ताई भान्सा घरमा प्रयोग गरिने कराहीको प्रकार जसमा घुमाएको रोटी सेल रोटी पकाइन्छ।,79
ad64a30513,सही मुल्यमा राम्रो किसिमको चिया किन्नको लागि तपाईँ नाथमुलाज माल जान सक्नुहुन्छ।,79
6655327c20,देवता शब्द संस्कृत भाषाको दिव् धातुबाट बनेको हो जसको अर्थ हुन्छ प्रकाशमान हुनु।,79
9f14dc10ef,यिनी वर्षको समयमा एक पारिवारिक मित्र फर्नान्डीज बोर्जेसमा एक प्रमुख प्रभाव बने।,79
38f9cd9b62,यसका अभावमा कुनै प्रवृत्ति सत् या अहिंसा हुन सक्दैन यो निश्चय दृष्टिको कुरा हो।,79
e70ff673c5,यदि तपाईँ मेटाउने कुरामा सहमत हुनुहुन्छ भने तपाईँले केही पनि गर्ने आवश्यक छैन।,78
b77e51e88e,हरेक राज्यमा सरकारको मुखिया प्रधानमन्त्री र हरेक प्रदेशमा मुख्यमन्त्री हुन्छ ।,78
8a9288d21e,यतिको साह्रो दह्रो र खप्ने काठ पदार्थबाट कुनै कलात्मक वस्तु बनाउन सकेका छैनौँ।,78
29d874948e,उनले यज्ञमा छोरी दाक्षायनी जसलाई सती पनि भनिन्छ र उनका पति महादेवलाई बोलाएनन्।,78
dca4a7a215,षकुनिको लहलहैमा दुर्योधनले बाल्यकालदेखि लिएर लाक्षागृहसम्म धेरै षड्यन्त्र गरे।,78
79eef0ec7a,त्यसैबेला जेठो र माहिलो छोराबाट कान्छो छोरालाई बघिनीले खाएको वृत्तान्त सुनिन्।,78
7f8bab8f80,जगलग्नको टाउको मै बसेको शनिले सरकार प्रमुखलाई पिर्ने छ मृत्युसम्म हुन सक्ने छ।,78
e8db66bbe1,त्यस नरभक्षी राक्षसले बाटामा हिंड्ने महिला र बालिकालाई बलात्कार गर्ने गर्थ्यो।,78
8bf381fb65,मार्शलले भने कि समाजमा जेसुकै घटना घटिरहेको हुन्छ र पछि आर्थिक शक्तिहरू बढ्छन।,78
04549c1d7a,सूर्य चन्द्रमा र पृथ्वीका माझ उत्पन्न हुने दुईवटा छाँयालाई राहु र केतु भनिन्छ।,78
eedf286233,जब धूम्रपान आयो यो प्रायः पूर्वबाट ‍प्रभावित विदेशी चित्रहरूसँग प्रभावित थियो।,78
f6b8e3e09e,एन्फाको महत्त्वाकाङ्क्षी कार्यक्रम राष्ट्रिय लिग पनि त्यति प्रभावकारी देखिएन।,77
004943999e,छुवाछुत निश्चित सम्प्रदायका मानिसले अरु अभिजातीय मानिसलाई छुन नहुने प्रथा हो।,77
d60bf5d69f,यस्ता शक्तिपीठहरू नेपाल भारत बङ्गलादेश पाकिस्तान तिब्बत एवम् श्रीलङ्कामा छन्।,77
ff7f69fbf0,गोमन सर्पको विष काँचुली छाला र बोसो परम्परागत औषधि बनाउन प्रयोग हुने गरेको छ।,77
f1df29190f,असार महिनाको शुक्लपक्षको एकादशीलाई नै देवशयनी वा हरिशयनी एकादशी भन्ने गरिन्छ।,77
8cba0238b9,ढुङ्गे धाराको सभ्यतालाई हेर्दा यसको बनावटको पक्षलाई भने अवमूल्यन गर्न हुँदैन।,77
20010ae21a,गोल्लुम जन्म स्मीगोल नामको एक वहिष्कृत हबिटको हातमा एकपल्ट त्यो एक औँठी पर्छ।,77
f59ce27cde,लोभले लाभ लाभले विलाप भनेझैँ अन्ततः यसले दुःख विनाश र विपत्ति नै निम्त्याउँछ।,77
26b1c3dc2a,डोटी जिल्ला नेपालको सूदुर पश्चिमाञ्चल विकास क्षेत्रमा अवस्थित एउटा जिल्ला हो।,77
62f621c7b2,त्रेता युगमा यसै दिन श्रीरामले सीताको हरण गर्ने रावणको बध गरेको प्रसङ्ग आउँछ।,77
d652635329,असार महिनाको शुक्लपक्षको एकादशीलाई नै देवशयनी वा हरिशयनी एकादशी भन्ने गरिन्छ।,77
d242170f54,यस्तो परम्परा जीवित राख्न सकियो भने हामी मरे पनि हाम्रो संस्कृति जीवित रहनेछ।,77
f27eec4109,कोलोनी अमेरिकन उपन्यासकार तथा लेखक फिलिप किन्ड्रेक डिकद्वारा लिखित लघुकथा हो।,77
967f2e4156,त्यस बेला राक्षस उठेर सबैलाई मार्ने हो कि भन्ने डरले तरवार लिएर गएका हुन्छन्।,77
4de0d5a107,खहरेको वायाँपट्टि केही माथि जङ्गलका बीच ज्यादै चिसो पानी भएको एउटा सानो दह छ।,77
7945e6e2a6,गोमन सर्पको विष काँचुली छाला र बोसो परम्परागत औषधि बनाउन प्रयोग हुने गरेको छ।,77
ac04272755,असार महिनाको शुक्लपक्षको एकादशीलाई नै देवशयनी वा हरिशयनी एकादशी भन्ने गरिन्छ।,77
7dea9b70ec,त्यस समय खाम्पाहरूले एउटा नयाँ स्थान पत्ता लगाएको कुरा सबै दिशातिर प्रचार भए।,77
696589989c,तपाईँंको पहिलेको खाताको प्रयोगकर्ता पृष्ठलाई मैले यहाँ रिडिरेक्ट गरिदिएको छु।,77
af0c6f45f2,यस्ता शक्तिपीठहरू नेपाल भारत बङ्गलादेश पाकिस्तान तिब्बत एवम् श्रीलङ्कामा छन्।,77
bef4cd4899,रातदिन नभनी उनी यति बढी अभ्यासमा लागे कि चाडै नै अद्वितीय धनुर्धर भएर निस्के।,77
85f2a6ba31,यसरी प्राप्त भएको रेसालाई मकैको पिठो ढुटो वा कमेरोसँग मिसाएर घाममा सुकाइन्छ।,76
48cb8f6f73,महाभारतको कथाका अनुसार द्रोणबाट उत्पन्न भएको कारण तिनको नाम द्रोणाचार्य भयो।,76
edfd0f494a,त्यति मात्र होइन उनी नेपाली भाषासाहित्यमा एउटा आधिकारिक व्यक्तित्व मानिन्थे।,76
2c091d5371,साथै भारतको दार्जिलिङमा पनि पुमाहरूको बसोबास रहेको तथ्यहरू प्राप्त भएका छन्।,76
ffc365cf81,महाभारतको कथाका अनुसार द्रोणबाट उत्पन्न भएको कारण तिनको नाम द्रोणाचार्य भयो।,76
00be9fbd9c,त्रियुगा नजिकै रहेको ऐतिहासिक उदयपुर गढी सेन वंसी राजाको राजधानी रहेको थियो।,76
4adc138892,यसको साथै यो सहर व्यापार र वाणिज्य केन्द्रका रूपमा धेरै नै विकसित भैरहेको छ।,76
da89ddb52d,नवदुर्गाको पूजा गर्नाले सारा पाप नाश भै मनका चाहना पूरा हुने विश्वास गरिन्छ।,76
3bccc4e57b,चतुर्‍याइँ चलाखी र चङ्खपनले अवसरमुखी भई यिनीहरूले आफ्नो आवरण फेर्ने गर्दछन्।,76
604e8da180,साथै भारतको दार्जिलिङमा पनि पुमाहरूको बसोबास रहेको तथ्यहरू प्राप्त भएका छन्।,76
9cd16ec21c,अनेक फारसी संस्कृतिबाट जोडिएका चित्रहरूलाई आफ्नो दरबारका देवलहरूमा पनि बनाए।,76
549c8b4870,चतुर्‍याइँ चलाखी र चङ्खपनले अवसरमुखी भई यिनीहरूले आफ्नो आवरण फेर्ने गर्दछन्।,76
1303871418,सबै गोपीहरू मखन चोरलाई पक्राउ गर्न त्यसै घरमा गए जहाँ मखनको चोरी हुँदै थियो।,76
